Price,Close,High,Low,Open,Volume,MA_7,MA_21,MA_50,Volatility,Returns,Volume_Ratio,Daily_Range,Close_Position,RSI
Ticker,DIS,DIS,DIS,DIS,DIS,,,,,,,,,
Date,,,,,,,,,,,,,,
2018-04-17,97.07476806640625,97.47382087612897,95.72558537701099,96.15314092329736,9577400,95.69437408447266,95.43331509544736,97.6678483581543,1.0434480314331636,0.019253761245606293,1.2211969619048024,1.7482354991179818,0.7717396712719493,59.310712180004295
2018-04-18,96.16265106201172,97.5878459824526,96.15314773284557,97.54983991470424,5822100,95.89933013916016,95.42109898158482,97.60152923583985,1.0327759845880664,-0.00939602558484176,0.7455623574981508,1.4346982496070382,0.006623921907449018,58.765598341519585
2018-04-19,95.85860443115234,96.51419637770238,95.22201914187625,95.9631192994115,6803400,95.83417619977679,95.40028599330357,97.50119537353515,1.0185762583415578,-0.0031617954320259933,0.8794131804198146,1.2921772358261308,0.4926454913664446,51.648322558253085
2018-04-20,95.24102020263672,96.34317437834049,94.92748284133528,96.13414463819558,6396900,95.75816454206195,95.32879965645927,97.41530334472657,0.971266666246528,-0.006442658248370203,0.82554493011731,1.415691537005216,0.22147293609221247,56.309903128816096
2018-04-23,95.155517578125,95.69709136897869,94.56643438938808,95.53557101444184,5889800,95.72558920724052,95.30844007219586,97.39250015258789,0.9701507055662489,-0.0008977499855609139,0.7744840511230682,1.1306569795906114,0.5210096425090986,53.0801454454776
2018-04-24,94.49993896484375,95.82061922517018,93.92986235409205,95.564087287453,6567700,95.60478864397321,95.35006568545387,97.32352096557617,0.91131392475669,-0.006889549129329264,0.8687242344745486,1.8907568710781248,0.3015070945777582,43.23347423880414
2018-04-25,96.10565948486328,96.42870023407234,94.11038775744785,94.53794339585214,8977700,95.72830854143415,95.37268829345703,97.28095535278321,0.9244280670127616,0.016991762509147135,1.1753766027789085,2.3183124766244845,0.8606569422947631,45.84065402254621
2018-04-26,94.8609619140625,96.32416277097218,94.76595037767419,96.1816490908475,8038400,95.41205051967076,95.39440445672898,97.1996240234375,0.9057244289229723,-0.012951345191037578,1.0468873646478052,1.5582123932979925,0.06097470203482256,47.70056643214363
2018-04-27,94.2813949584961,95.00348847700126,94.00585641238914,94.80396206407883,8038000,95.14329964773995,95.42562321254185,97.09758010864257,0.8513841747313929,-0.006109646622511122,1.0537736844372387,0.9976320646121195,0.27619255222524114,47.8732928426196
2018-04-30,95.3265380859375,96.31467408787208,95.12701166952515,95.40255022045157,8558900,95.06729016985211,95.42064630417596,97.00541763305664,0.8516562826537994,0.011085359183553578,1.1275868948228227,1.1876624183469318,0.16799926757812905,45.0381264117346
2018-05-01,95.06999206542969,95.67807459971245,93.99634792653697,95.18401025895105,6716200,95.04285757882255,95.48398808070591,96.8824705505371,0.7655023315275395,-0.0026912340011396862,0.8931563825697967,1.6817266731754756,0.6384177381604096,46.36535591573248
2018-05-02,94.65194702148438,95.69708850337211,94.30039633485796,95.17451413797016,9286400,94.97091892787388,95.49303654261998,96.76161407470703,0.7538516180286594,-0.004397234446570697,1.228717351610257,1.39669216851415,0.25170233967904493,46.229195929865845
2018-05-03,93.8348388671875,94.30040052775385,92.80869674890876,94.16738291044918,10450800,94.8759046282087,95.39395177932013,96.64208786010742,0.8285745388442339,-0.00863276646714306,1.3682008211693621,1.4917037788450926,0.6878993891623721,42.79239239239239
2018-05-04,96.10565948486328,96.29568260217246,93.66382545796229,93.78733975932153,9980100,94.8759046282087,95.35051836286273,96.56436767578126,0.760291732098284,0.02420018668002255,1.2797132855475912,2.631857144210173,0.9277988481528288,53.418566741837125
2018-05-07,97.36932373046875,97.55934682727403,96.64722291455904,97.24580219352049,10181100,95.23424203055245,95.44688887823196,96.47372528076171,0.8786747951938203,0.013148697510415586,1.2818592565324112,0.9121239127149892,0.7916696469017438,51.21957691345452
2018-05-08,96.7137222290039,97.52133118451856,95.81109448549806,96.15314182530216,14229500,95.58171735491071,95.54144904727028,96.32132431030273,0.9039253255879389,-0.0067331421883922715,1.7180782008042472,1.7102366990204985,0.5277794261009642,52.33117009699061
2018-05-09,94.98448944091797,97.16978391167949,94.34790413306023,97.15078450276678,18345700,95.53285326276507,95.47810654413132,96.22821151733399,0.8935792340736383,-0.017879911435849438,2.0920347206572707,2.8218797786192624,0.22558909585057602,46.70016082726967
2018-05-10,96.60920715332031,96.97975722915756,95.2980305195051,95.41204146658379,8927300,95.75274113246373,95.5179210844494,96.20008743286132,0.9254391980168616,0.017105084440264706,1.0037236759400743,1.6817267096524517,0.7796609438915184,54.80000064238762
2018-05-11,96.97976684570312,97.11278446309551,96.21016388094488,96.80874315921058,7036000,96.08528682163784,95.59393165225075,96.19058639526367,0.9779151426985361,0.0038356560756649394,0.7923593384671486,0.9026205821506323,0.8526317480203607,56.27450280624375
2018-05-14,97.3313217163086,98.32895388947402,96.89426277631468,97.3313217163086,9891900,96.58478437151227,95.68849254789806,96.18013519287109,1.0463128301315694,0.0036250331593887797,1.0930661591332083,1.4346911131593458,0.30463626350306616,59.94655717230086
2018-05-15,97.7873764038086,98.16742984793137,97.00827010536932,97.33131806999447,5762400,96.82502964564732,95.80974760509673,96.17082397460938,1.1355997125740558,0.004685590203215906,0.6524256015682748,1.1591597425620535,0.6721302248793081,56.42695363342462
2018-05-16,99.80165100097656,99.80165100097656,98.00590597209519,98.10091751748627,8111600,97.17250497000558,95.9395991734096,96.17272415161133,1.4101889957167297,0.020598513542792185,0.9257205648112975,1.7957450288813703,1.0,67.83270163009176
2018-05-17,99.13655853271484,100.21971337781443,98.89902603795686,99.98218088305644,7320600,97.51862444196429,96.08121381487165,96.18697616577148,1.5735677334110314,-0.006664142943438978,0.8287007089629477,1.320687339857571,0.17985520689825205,67.41648311708784
2018-05-18,98.74700164794922,99.56411394890429,98.39545097230987,99.13655114087007,5427300,98.05612618582589,96.21875653948102,96.18507583618164,1.6760355014581085,-0.003929497760778888,0.6189683290945793,1.168662976594419,0.3008144201365845,62.875508254705466
2018-05-21,98.87052917480469,99.45961240642671,98.44297355839502,99.0225534599653,5848700,98.37917218889508,96.39159030006046,96.17234436035156,1.7554276989284938,0.0012509496470167747,0.6690196044253894,1.0166388480316897,0.42055801550122884,64.45091936977394
2018-05-22,98.88003540039062,100.22921835057359,98.80402325558444,99.19358006102834,6971600,98.65063912527901,96.56894829159691,96.15144165039062,1.8115523504215005,9.614822197545614e-05,0.7927939831448779,1.4251950949891494,0.05333455403645207,66.59209688004483
2018-05-23,97.75887298583984,98.18642857693891,96.97976669280575,98.05341095975623,8046600,98.7117178780692,96.72413562593006,96.13547958374023,1.764423620713643,-0.011338612592632136,0.9077706412358417,1.2066618841331547,0.6456707577150219,65.03999995321301
2018-05-24,97.01776123046875,97.73035863021332,96.16264290099217,97.68284923733077,7474100,98.60177285330636,96.76756904238746,96.10146484375,1.7596576631584946,-0.007581017791381872,0.8500508006793642,1.567715729221149,0.5454549658064668,53.96028157349897
2018-05-25,97.10327911376953,97.8633859821293,96.88475328213461,97.15078851138564,6982700,98.21629115513393,96.87434605189732,96.08170211791992,1.7053742172253403,0.0008814662616016822,0.7987292163137468,0.9786326999946908,0.22329708749371044,48.7132025981713
2018-05-29,94.71846008300781,96.58071397506154,94.42391485976687,95.53557244621419,11270400,97.58513423374721,96.89515867687408,96.02127395629883,1.6745354114066384,-0.024559613769248534,1.266880027234786,2.1567991152946746,0.13656590507303812,41.732354159224336
2018-05-30,94.99400329589844,95.53557712137119,94.46192555147626,95.488067720451,7216400,97.04899161202567,96.87932368687221,95.9927702331543,1.6915958799359097,0.0029090761468160142,0.8170504870135121,1.0736515698949347,0.4955776709517128,50.04482170880338
2018-05-31,94.50942993164062,95.14601527621872,93.88234066760863,94.78496849472289,9620000,96.4259774344308,96.85263025192987,95.95704528808594,1.72565472482486,-0.005101094252743632,1.0724000059453915,1.2636746086100885,0.4962426717758677,38.916871908288
2018-06-01,94.40492248535156,95.06051454045944,94.25289819765007,94.71846714204811,6847700,95.78667558942523,96.8408671787807,95.91029907226563,1.742168841535212,-0.0011057885585031846,0.7733664977076248,0.8076163428093679,0.1882382508167965,36.01661979160625
2018-06-04,95.24102020263672,95.48805600907308,94.72794918107627,94.78496190497138,6598000,95.42698233468192,96.90782819475446,95.90345809936524,1.645177653848286,0.008856505521890545,0.7609326612103815,0.7601068279968075,0.674998569493977,39.21562761756611
2018-06-05,94.95599365234375,95.49756745744045,94.80396937425233,95.35504650895889,5974400,95.1324441092355,96.85308220272972,95.9300619506836,1.6916771869915954,-0.002992686866295058,0.7045124772579232,0.693598083188121,0.2191820908625329,35.12978754606935
2018-06-06,96.82775115966797,96.85625389965885,94.78497022296085,95.07000487178632,7833000,95.09308297293526,96.82729303269159,95.95400527954102,1.6875367216659294,0.01971184161557149,0.936023885842335,2.071283676698002,0.9862390939920298,34.14393650333925
2018-06-07,97.35981750488281,97.82537915244865,96.73272825602916,96.82774705052185,7559200,95.47041974748883,96.85805947440011,96.01310317993165,1.691248202849136,0.00549497782239583,0.93894440974391,1.0926508964194852,0.57391546642076,40.39056523271254
2018-06-08,98.79450988769531,98.80400596744668,96.75172915919441,96.99875771321528,7090300,96.01334926060268,97.03948901948475,96.11647735595703,1.6845583238519166,0.014735980608638233,0.9435150579620329,2.052276808252273,0.9953729050032686,50.23084867937651
2018-06-11,99.14604187011719,99.56410129624585,98.5759654474331,98.74698909912982,8175000,96.67572239467076,97.16029067266555,96.19077713012695,1.7421352348439794,0.003558213739017324,1.0930682251577284,0.9881358488127461,0.5769211018596619,51.30973071309818
2018-06-12,99.1270523071289,99.97266732201079,98.7755016412561,99.50710570962897,9215300,97.35031236921039,97.26254236130487,96.29852188110351,1.793274971106942,-0.00019153122636161868,1.2153020776552212,1.1971656807546935,0.29365247561322466,51.17320978340352
2018-06-13,101.0083236694336,102.5000275634941,97.54985085455553,98.05341862309129,22009400,98.17421286446708,97.43763769240607,96.4294497680664,1.9710279497533978,0.018978384997022646,2.697313817479182,4.950176708938571,0.6986564355638202,64.39401517834693
2018-06-14,103.3266372680664,104.02973143679154,101.14133537340501,101.14133537340501,18068700,99.3700190952846,97.70141201927548,96.57767013549805,2.353676991477719,0.022951708477213062,2.0659949581021557,2.888396063386523,0.7565797233843403,74.52009040429888
2018-06-15,103.42163848876953,103.9632122435072,102.47150858579707,102.77554986479161,16169200,100.31200299944196,97.87379237583706,96.70574768066406,2.6313673247228477,0.000919426231366316,1.7711020214001143,1.4917036577101328,0.6369427989678446,74.53885931757223
2018-06-18,101.72090911865234,102.11996920287149,101.1888386715817,101.66390364187082,9288600,100.93501608712333,97.99685668945312,96.83325500488282,2.7510867624202047,-0.016444618311687864,1.0070939342215723,0.9311305312897815,0.5714241228172652,78.72186488636427
2018-06-19,100.80879211425781,101.65440723907584,100.48575139193034,100.59026627242844,8869500,101.22277069091797,98.09503718784877,96.95487167358398,2.8152389174474917,-0.00896685855737478,0.9448619379816647,1.1686558471455015,0.2764207470629778,72.66678086958385
2018-06-20,101.80643463134766,102.5190321571169,100.53325661586985,101.66391367641043,18625900,101.60282679966518,98.23484220958892,97.06470672607422,2.926380290408414,0.009896383997529679,1.8634241041227977,1.985775541247051,0.6411490065379016,77.35061628272081
2018-06-21,100.6092758178711,101.90145333518167,100.51426425755184,101.67342414063198,7707800,101.8145730154855,98.3171869913737,97.16143020629883,2.9694553276962163,-0.01175916647912878,0.7684300676692515,1.3871890776298272,0.06849214851200262,71.49453687536442
2018-06-22,101.03681182861328,101.47387796919521,100.53324413275723,100.7802799407131,8959100,101.81864275251117,98.47327931722005,97.27449554443359,3.0242873746741843,0.00424946911968771,0.8893260230096518,0.940633836437982,0.5353493318536919,70.66407635577858
2018-06-25,99.24107360839844,100.78979011661818,98.5664821918093,100.71377797840395,7995800,101.23499080113002,98.57915133521671,97.35240615844727,3.009666685007585,-0.017773108510796276,0.7917514631519584,2.2233079248088785,0.30341789774672234,63.7920991835548
2018-06-26,99.06056213378906,99.48811776143152,98.7280180624097,99.25058524631525,6550000,100.61197989327567,98.67235528855096,97.42879699707031,2.9919308324606515,-0.0018189190024451296,0.6499130378083543,0.7600996990218221,0.43750059604985125,58.064590797638324
2018-06-27,98.77552032470703,100.59976830306609,98.31946195457581,99.28859142779247,8803300,100.1912100655692,98.86554863339379,97.46281204223632,2.8515483584757857,-0.002877449945186683,0.883795319361726,2.280306348490271,0.19999872843101138,55.20621561974108
2018-06-28,99.54510498046875,99.87765623974735,98.50946688406503,98.7279999473982,6303600,100.01068333217076,99.08226776123047,97.53046112060547,2.712131851102658,0.007791248815818497,0.6356150228700331,1.3681893556823184,0.756940617979915,52.90227114768064
2018-06-29,99.58312225341797,100.4097379569939,99.4311052239643,99.69714046219566,6774000,99.6930672781808,99.32387215750558,97.60495147705078,2.502272632944282,0.0003819100191484459,0.6925105808746856,0.978632733029599,0.15533613818849878,51.73201936606199
2018-07-02,100.07718658447266,100.11519265128352,98.71850050387738,98.95603298475825,5488900,99.61705453055245,99.59397997174945,97.7016748046875,2.2368131401919,0.004961325974469855,0.5648704541333633,1.3966921474061422,0.9727885154352387,53.62848102372253
2018-07-03,98.85151672363281,100.66626108261528,98.33844570227278,100.59975227886024,2406300,99.30486951555524,99.76590837751117,97.77559478759765,2.0130686338911747,-0.01224724537799915,0.25282925220884056,2.3278153803425,0.2204088114945541,41.32915868942845
2018-07-05,100.0866928100586,100.33372864491268,99.22207826144444,99.4786101772768,6202800,99.42567225864956,100.0102273850214,97.88732986450195,1.6846810107237706,0.012495266915115266,0.6509825048714191,1.1116503834682447,0.7777756041577031,35.73213097789933
2018-07-06,100.3548583984375,100.60387994709832,99.64611262921717,100.08668471858034,4134500,99.6105717250279,100.17818487258185,97.97231384277343,1.5192302935722664,0.002679333094638414,0.44208624155537857,0.9577673178811494,0.739997863769536,36.69758228113684
2018-07-09,101.54249572753906,101.5903870200334,100.32613435434718,100.57515592238417,4725200,100.00585392543248,100.37736002604167,98.10594451904296,1.4008261421555117,0.011834378006755797,0.5126449655719681,1.2642526656862287,0.9621188914255946,49.19006535585518
2018-07-10,101.55207061767578,102.0692658618386,100.40275272432613,101.76278060313304,4213600,100.29256330217633,100.50867244175502,98.25135803222656,1.3740215803186988,9.429441405894856e-05,0.4640370450975816,1.6665131375124673,0.6896542652314065,53.67540482156614
2018-07-11,103.47718811035156,104.7222813140036,100.87205968023294,100.87205968023294,11753800,100.84885842459542,100.7149175008138,98.41437103271484,1.480215385534506,0.01895694968075512,1.2705810044305392,3.8502216337706585,0.6766177840955434,57.567507980839075
2018-07-12,103.67832946777344,104.58820564877328,103.2664891600482,103.48677889509536,5931400,101.36330740792411,100.93164498465401,98.58653778076172,1.5667619397467283,0.0019438231855253285,0.6522069688461809,1.3217164887250874,0.3115950442008171,65.27960205203316
2018-07-13,105.35440826416016,105.5842703816338,103.1132361776259,103.43887356844814,8188800,102.29229191371373,101.1386013939267,98.80058700561523,1.8405211878773182,0.01616614392796234,0.9706707127084547,2.471034204007907,0.9069773631215554,69.1187579476244
2018-07-16,105.54595947265625,105.7854013111216,104.176351864347,105.1820105087755,8245900,103.07218715122768,101.24428340366909,99.0348094177246,2.026735388220177,0.0018181603565730065,1.0348151645173242,1.6090494467746055,0.851190503222059,82.5419102208487
2018-07-17,105.64173889160156,107.86375879376065,105.44060132298853,105.60342732173169,9075900,103.82745579310826,101.35000247047061,99.22553100585938,2.196760789619812,0.0009074664669672661,1.1893928473141389,2.423157470772125,0.08300639600980768,84.26768110138627
2018-07-18,106.01527404785156,106.36964330324808,105.01919509186806,105.65131776542025,6414100,104.46642412458148,101.55449603852772,99.39845001220704,2.4214063731472537,0.00353586716925669,0.8559187190459184,1.3504482113800265,0.7375913771366402,87.35261539042898
2018-07-19,107.39445495605469,109.83676472674773,106.59951357473524,106.82937570263572,17796800,105.3010504586356,101.86809903099423,99.61206466674804,2.727159132866382,0.013009266075948656,2.2473747350381093,3.2372511520124903,0.24556061423447434,88.10108937496481
2018-07-20,106.77191925048828,107.46150568103344,106.1493689424153,107.41362169252677,11787900,105.771726335798,102.10455067952473,99.84781326293945,2.9293129906388975,-0.005796721123275339,1.5524060968459075,1.3121367386181504,0.47445535952953644,83.02094416245077
2018-07-23,106.39837646484375,106.51331118289716,105.6800509181769,106.3600721993446,5447800,106.16030447823661,102.38022213890439,100.04359664916993,3.051415205125696,-0.0034985114837937648,0.7277618567489083,0.833260264720252,0.8620662439820147,79.36077065861346
2018-07-24,106.02484893798828,107.16459448960673,105.87160995274061,107.11670319642504,5648800,106.25608171735492,102.6177477155413,100.22449829101562,3.1346168979123967,-0.0035106506251896263,0.7708455174242247,1.2929845368661148,0.11851571374479308,86.1831031120094
2018-07-25,106.48457336425781,106.71443548030102,105.00003106144543,105.96737812277192,6756800,106.39016941615513,102.96267627534412,100.40756332397461,3.1429952638093495,0.004336006425610828,0.929529080210835,1.7144044188555938,0.8659230497103791,85.01048331812257
2018-07-26,108.71617126464844,109.72182257304806,106.96345530362865,107.41360711618196,9466400,106.82937404087612,103.42246718633743,100.62613922119141,3.248115092375205,0.020957006539875644,1.2778732709977592,2.7583672694194092,0.6354179084312823,87.66179049985979
2018-07-27,107.86376190185547,109.23336950863332,107.1933203705911,109.1854782181198,5717000,107.09344373430524,103.85524059477306,100.78738143920899,3.203145855230085,-0.007840686007217323,0.7873607279104251,2.040049138042221,0.32863989340363514,79.3594603654496
2018-07-30,107.87332916259766,108.55334307374189,107.31782967796825,107.46148892827821,5199300,107.16185433523995,104.25182269868397,100.96211685180664,3.1580675218775025,8.869763647667561e-05,0.721285408519184,1.235513395773637,0.44961024828190777,79.35944573743399
2018-07-31,108.7640609741211,109.23337224993944,107.61474304480335,107.79672118469963,8421200,107.44644601004464,104.68901025681268,101.16245803833007,3.1146231528132593,0.008257201464328956,1.1556757406720026,1.618629205136088,0.7100563400628349,77.16537470333977
2018-08-01,108.19898986816406,109.02267045876842,107.83503356099402,108.87900388000055,6466600,107.70367649623326,105.07576279413132,101.34902725219726,3.016019387707768,-0.005195384402679526,0.8818039375094562,1.1876368977743965,0.3064541930720473,72.39096096436535
2018-08-02,107.98827362060547,108.53420074263066,106.96346280181486,107.74883177222276,4027300,107.98416573660714,105.51084645589192,101.53119201660157,2.717477557050315,-0.001947488121796126,0.5434537169897039,1.5707379408158033,0.6524390811228197,65.26087410108198
2018-08-03,109.27167510986328,109.28125482952024,107.65305323272182,108.41926274002134,4747500,108.38232312883649,105.94822656540643,101.76144805908203,2.533759521819198,0.011884637528022601,0.6466867661348178,1.6282015967984194,0.994116379890677,69.16259938643518
2018-08-06,111.0435562133789,111.9055410394226,109.33873138720651,109.81761509375765,12715600,108.71480669294085,106.45721217564174,102.04196395874024,2.425231635106988,0.016215374219660683,1.640745767835736,2.5668096522160937,0.6641804641417458,73.69753856225688
2018-08-07,111.63735961914062,112.92077166375472,111.33087436041241,111.64693933862165,15466900,109.25389208112445,106.93791998000373,102.33264556884765,2.4027253233874313,0.005347481889184769,1.8721887331445033,1.5898973033423118,0.19277047522749868,74.19622604833086
2018-08-08,109.16632080078125,111.49369564766643,109.08969766254343,111.00523227538112,11722900,109.43860517229352,107.30050332205636,102.62160278320313,2.1054616617108195,-0.022134515065471927,1.3601252384685636,2.4039979851229987,0.031873212337114536,56.970608680410066
2018-08-09,109.33872985839844,109.95170040963832,108.04573802304098,109.23337485985545,7042000,109.52070072719029,107.57962435767764,102.90849731445313,1.956526575094548,0.001579324615435418,0.8388711810123157,1.9059623865973379,0.6783931542666998,60.46872578751073
2018-08-10,107.92122650146484,108.99392857609016,107.65305280960479,108.7832185875758,5740200,109.48102024623326,107.7816670735677,103.1767332458496,1.7406790133126442,-0.012964329828683452,0.6845380097299366,1.340875766485368,0.19999891008768017,55.723544346192384
2018-08-13,107.3848876953125,108.0744741120982,107.00177925897447,107.90208298829101,6080900,109.3948222569057,107.87835657028924,103.43633255004883,1.6533116926430071,-0.004969724896010774,0.7339531852233317,1.0726948531237355,0.35714577656675167,55.049826038035384
2018-08-14,107.98827362060547,108.40969361205835,107.22205678290665,107.63389705441233,4326400,109.21147918701172,107.99465724400112,103.69127761840821,1.5645567074523399,0.005618909124391669,0.5342230151062838,1.1876368291516997,0.645160893373533,55.524306410048716
2018-08-15,108.08405303955078,108.3426543377357,106.76233661642591,107.442350615024,5183200,108.78869301932198,108.11095791771298,103.95383880615235,1.4687490914220598,0.0008869427738220637,0.6550131306882598,1.5803177213097825,0.8363611983224598,47.24544109579933
2018-08-16,107.72968292236328,108.54378377023556,107.65305977482139,108.51505191670375,5082500,108.23045349121094,108.19259643554688,104.17187744140625,1.3920846923098358,-0.0032786531150699183,0.6474757952973721,0.8907239954141772,0.08602344602411419,49.38921736132446
2018-08-17,107.72968292236328,108.09363191240892,107.1645963432238,107.7584147758951,4764500,108.0252195085798,108.20855967203777,104.37927474975587,1.384375375166808,0.0,0.6590697554931536,0.9290355691851175,0.6082507472078038,49.34506383783964
2018-08-20,107.26036834716797,108.22771546057079,107.1837525091523,108.16067203531627,5167600,107.72831072126117,108.23181915283203,104.5485919189453,1.3629687010843277,-0.00435640913872859,0.7474244342295756,1.043962951418493,0.0733894224038959,42.870124645843156
2018-08-21,107.64347839355469,108.22771709697157,107.26994968903378,107.50939154101823,4770400,107.68863242013114,108.29110972086589,104.71854064941407,1.3050763111976589,0.0035717763447045137,0.6932089624534647,0.9577674079377942,0.38999938964843944,47.31974974711147
2018-08-22,107.21248626708984,107.98827553127684,107.21248626708984,107.69136997232833,3213000,107.66400364467076,108.34766387939453,104.88024932861327,1.225251165072446,-0.004003885167005672,0.4749004421508718,0.7757892641869972,0.0,46.33486113534096
2018-08-23,107.26994323730469,107.40403008177653,106.81979141349855,107.2124795345839,4257400,107.56138501848493,108.38506244477772,105.0054817199707,1.176558799178234,0.0005359167781233687,0.6405371016228825,0.5842386682779761,0.7704930334942488,39.30399815408348
