Date,Open,High,Low,Close,Volume
2018-05-04,93.78733975932153,96.29568260217246,93.66382545796229,96.10565948486328,9980100
2018-05-07,97.24580219352049,97.55934682727403,96.64722291455904,97.36932373046875,10181100
2018-05-08,96.15314941047454,97.52133887762243,95.81110204368757,96.71372985839844,14229500
2018-05-09,97.15080010956046,97.16979952152532,94.34791928958501,94.98450469970703,18345700
2018-05-10,95.41204900143609,96.97976488781507,95.29803804535376,96.60921478271484,8927300
2018-05-11,96.80873554327046,97.11277682323647,96.21015631209497,96.9797592163086,7036000
2018-05-14,97.33131408691406,98.32894618187929,96.89425518117936,97.33131408691406,9891900
2018-05-15,97.33130288236897,98.1674145298386,97.00825496815237,97.78736114501953,5762400
2018-05-16,98.1009100181053,99.80164337158203,98.00589847997743,99.80164337158203,8111600
2018-05-17,99.98218088305644,100.21971337781443,98.89902603795686,99.13655853271484,7320600
2018-05-18,99.136558800362,99.56412164143057,98.39545857454289,98.74700927734375,5427300
2018-05-21,99.0225534599653,99.45961240642671,98.44297355839502,98.87052917480469,5848700
2018-05-22,99.19357240744131,100.22921061707866,98.80401563205484,98.8800277709961,6971600
2018-05-23,98.0534186121374,98.18643623970117,96.97977426139651,97.75888061523438,8046600
2018-05-24,97.68285691902724,97.7303663156459,96.1626504631409,97.01776885986328,7474100
2018-05-25,97.15078851138564,97.8633859821293,96.88475328213461,97.10327911376953,6982700
2018-05-29,95.5355647510028,96.58070619566595,94.42390725409741,94.71845245361328,11270400
2018-05-30,95.48806005137594,95.53556944848043,94.46191796481527,94.9939956665039,7216400
2018-05-31,94.78494553980968,95.14599223386763,93.88231793129279,94.50940704345703,9620000
2018-06-01,94.71845948731428,95.06050685808282,94.25289058054149,94.40491485595703,6847700
2018-06-04,94.78495431210995,95.48804835988945,94.72794159278189,95.24101257324219,6598000
2018-06-05,95.35504650895889,95.49756745744045,94.80396937425233,94.95599365234375,5974400
2018-06-06,95.06998988999511,96.85623863637814,94.7849552860874,96.8277359008789,7833000
2018-06-07,96.8277394628219,97.82537148657138,96.73272067577516,97.35980987548828,7559200
2018-06-08,96.99875771321528,98.80400596744668,96.75172915919441,98.79450988769531,7090300
2018-06-11,98.7470042965038,99.56411661937516,98.57598061848617,99.14605712890625,8175000
2018-06-12,99.50710570962897,99.97266732201079,98.7755016412561,99.1270523071289,9215300
2018-06-13,98.05341862309129,102.5000275634941,97.54985085455553,101.0083236694336,22009400
2018-06-14,101.14133537340501,104.02973143679154,101.14133537340501,103.3266372680664,18068700
2018-06-15,102.775565028257,103.96322758219985,102.47152370440432,103.4216537475586,16169200
2018-06-18,101.6639188921087,102.11998452152213,101.1888538505568,101.7209243774414,9288600
2018-06-19,100.59026627242844,101.65440723907584,100.48575139193034,100.80879211425781,8869500
2018-06-20,101.66389843898247,102.51901679152343,100.5332415479052,101.8064193725586,18625900
2018-06-21,101.67340872045008,101.901437880416,100.5142490131726,100.60926055908203,7707800
2018-06-22,100.78028755073665,101.47388563159306,100.53325172412684,101.03681945800781,8959100
2018-06-25,100.71377023579176,100.78978236816236,98.56647461427559,99.2410659790039,7995800
2018-06-26,99.25056995825598,99.48810243678395,98.72800285484404,99.060546875,6550000
2018-06-27,99.28857608974447,100.59975276246819,98.31944676623841,98.77550506591797,8803300
2018-06-28,98.72801508093717,99.8776715495116,98.50948198410613,99.54512023925781,6303600
2018-06-29,99.69714810032549,100.4097456497182,99.43111284171229,99.5831298828125,6774000
2018-07-02,98.95604052868153,100.11520028357546,98.71850802969234,100.07719421386719,5488900
2018-07-03,100.59976780750816,100.66627662152955,98.33846088186385,98.85153198242188,2406300
2018-07-05,99.47860259423511,100.33372099668713,99.22207069795762,100.08668518066406,6202800
2018-07-06,100.08669232758719,100.60388759542451,99.6461202047299,100.35486602783203,4134500
2018-07-09,100.57516347909764,101.59039465302625,100.3261418923504,101.5425033569336,4725200
2018-07-10,101.76278060313304,102.0692658618386,100.40275272432613,101.55207061767578,4213600
2018-07-11,100.87205968023294,104.7222813140036,100.87205968023294,103.47718811035156,11753800
2018-07-12,103.48677127979649,104.58819795242354,103.26648156095983,103.6783218383789,5931400
2018-07-13,103.43888105912642,105.58427802767415,103.11324364472264,105.35441589355469,8188800
2018-07-16,105.18201811186196,105.7854089578242,104.17635939473938,105.54596710205078,8245900
2018-07-17,105.60343494835938,107.86376658362838,105.440608937857,105.6417465209961,9075900
2018-07-18,105.65131776542025,106.36964330324808,105.01919509186806,106.01527404785156,6414100
2018-07-19,106.82939088113734,109.83678033254436,106.59952872057765,107.39447021484375,17796800
2018-07-20,107.41361401727934,107.46149800236446,106.14936135750513,106.77191162109375,11787900
2018-07-23,106.3600721993446,106.51331118289716,105.6800509181769,106.39837646484375,5447800
2018-07-24,107.11669548846226,107.16458677819776,105.87160233437294,106.02484130859375,5648800
2018-07-25,105.96737812277192,106.71443548030102,105.00003106144543,106.48457336425781,6756800
2018-07-26,107.4135995781977,109.72181487307975,106.96344779723478,108.7161636352539,9466400
2018-07-27,109.1854782181198,109.23336950863332,107.1933203705911,107.86376190185547,5717000
2018-07-30,107.46150412881208,108.55335842871959,107.31784485818136,107.87334442138672,5199300
2018-07-31,107.79672874623888,109.2333799122544,107.6147505935775,108.76406860351562,8421200
2018-08-01,108.87901155734465,109.02267814624284,107.83504116472504,108.1989974975586,6466600
2018-08-02,107.74883938470066,108.53420841059506,106.96347035880628,107.98828125,4027300
2018-08-03,108.41925517014259,109.28124719945684,107.65304571634015,109.27166748046875,4747500
2018-08-06,109.81761509375765,111.9055410394226,109.33873138720651,111.0435562133789,12715600
2018-08-07,111.64693933862165,112.92077166375472,111.33087436041241,111.63735961914062,15466900
2018-08-08,111.00524003329313,111.49370343971609,109.08970528658293,109.16632843017578,11722900
2018-08-09,109.23337485985545,109.95170040963832,108.04573802304098,109.33872985839844,7042000
2018-08-10,108.7832185875758,108.99392857609016,107.65305280960479,107.92122650146484,5740200
2018-08-13,107.90208298829101,108.0744741120982,107.00177925897447,107.3848876953125,6080900
2018-08-14,107.63390465877009,108.4097012712263,107.2220643581678,107.98828125,4326400
2018-08-15,107.4423430309257,108.34264669008711,106.76232908032817,108.08404541015625,5183200
2018-08-16,108.51503654667533,108.5437683961376,107.6530445268852,107.72966766357422,5082500
2018-08-17,107.75839951303647,108.09361660207027,107.16458116447338,107.72966766357422,4764500
2018-08-20,108.16066434188343,108.22770776236918,107.18374488520742,107.26036071777344,5167600
2018-08-21,107.50939916090915,108.22772476777492,107.2699572919539,107.64348602294922,4770400
2018-08-22,107.6913776358009,107.98828321587764,107.21249389648438,107.21249389648438,3213000
2018-08-23,107.2124795345839,107.40403008177653,106.81979141349855,107.26994323730469,4257400
2018-08-24,106.91557060904452,107.94038141920633,106.73359977469185,107.2029037475586,5049000
2018-08-27,107.73925277820639,108.12236119963713,107.33699222393753,107.58601379394531,4767700
2018-08-28,107.81587499198513,108.02658498730995,107.46149842646743,107.82545471191406,3131600
2018-08-29,107.82545743382755,107.95954428747633,107.28910271204697,107.70094299316406,4001500
2018-08-30,107.336995433152,107.67221257173186,106.87726385225275,107.19332885742188,3481600
2018-08-31,107.1741732358775,107.53812221632106,106.84852852100879,107.28910064697266,4642800
2018-09-04,107.07840150846637,107.26995207143398,105.97696750343863,106.16851806640625,6391200
2018-09-05,105.90991045583775,106.13977256327611,105.0670705499227,105.22989654541016,6388300
2018-09-06,105.35441014077016,105.74709826783459,104.74143961179865,105.60343170166016,5267200
2018-09-07,105.43104245070347,106.64740389474564,105.36399902161746,106.28345489501953,4754800
2018-09-10,106.73359676677326,107.18374859440621,105.70878598549223,106.00569152832031,4636500
2018-09-11,105.83329027876596,105.9386452699531,104.8851026652666,104.97129821777344,5488600
2018-09-12,104.6360737306478,105.59384099591689,104.56903031436633,104.83720397949219,5236700
2018-09-13,104.92342182441504,106.04400793116342,104.75102339974718,105.9961166381836,5119400
2018-09-14,106.23556585722683,106.55163087557112,104.28171934453383,104.64567565917969,6012400
2018-09-17,104.9521421644419,105.23946796924609,104.02310671715405,104.7414321899414,5592900
2018-09-18,104.29128819661389,105.11496871829792,103.65916553298727,104.90425872802734,4937800
2018-09-19,105.00003587634797,105.5268108614205,104.85637661422388,105.15328216552734,5964600
2018-09-20,105.90992683022871,107.22206356577315,105.29695624416726,106.906005859375,7121800
2018-09-21,107.22205333851953,107.2507924974379,105.73751831054688,105.73751831054688,25753600
2018-09-24,107.52853971454371,108.3617999593536,106.98261260440898,108.0074234008789,9232300
2018-09-25,108.52461520664983,109.86549094717012,107.89249256053243,108.83110046386719,12169400
2018-09-26,109.19506526217823,111.40750565722983,109.19506526217823,110.3443832397461,11141500
2018-09-27,110.32523476230547,111.6756830653369,110.23903189217944,111.13933563232422,5195300
2018-09-28,110.76580663199266,112.49936337158952,110.47847347521292,112.00132751464844,7366800
2018-10-01,112.32696587014567,112.44190059524752,110.79453940471657,111.33088684082031,8643900
2018-10-02,110.67002063855321,112.72921460317916,110.43057880013764,112.69091033935547,6441700
2018-10-03,112.96865922749919,113.11232579552848,111.8097615778506,111.97258758544922,6111700
2018-10-04,112.05879285276883,112.22161156729186,110.25819265802919,111.22553253173828,6442800
2018-10-05,111.10102600003032,111.65653288375508,109.88466453398486,109.93254852294922,5835700
2018-10-08,109.98043235552802,111.25426475194517,109.3004183780205,111.12017059326172,5652300
2018-10-09,111.69483619438795,112.7962628524844,111.13932935176787,111.95343017578125,6761400
2018-10-10,111.90553803962679,112.27907404333412,107.96912079990858,108.0936279296875,9006500
2018-10-11,107.74883323118479,108.46715878605936,105.66089999272864,106.45584869384766,10045400
2018-10-12,107.24121646306054,108.48630969312894,106.53247063627174,107.85418701171875,5963900
2018-10-15,107.20290101371712,109.7792975532193,107.16458944241323,108.64913177490234,6628800
2018-10-16,109.51111407833481,111.4553879153306,109.03223040864012,111.28298950195312,7619000
2018-10-17,111.1967969219884,112.26949907186406,110.5550944989955,112.18329620361328,7120600
2018-10-18,111.8193493934999,112.18329839263066,110.69876323467292,111.27342224121094,6056300
2018-10-19,112.46104113765311,114.1371340099058,112.26949058941253,113.8785400390625,10431000
2018-10-22,114.02220351009285,114.63517401645313,112.74837120801904,113.27513885498047,8406400
2018-10-23,112.01089453605515,113.48585720929833,110.53593916999732,112.87288665771484,8607400
2018-10-24,112.11625290524312,112.11625290524312,106.55162648081414,106.89642333984375,11630500
2018-10-25,107.86376718598204,109.84634541109533,107.3848834861268,109.33872985839844,7406900
2018-10-26,108.07447403777185,109.31957462821778,107.36572818070456,108.40969848632812,7984700
2018-10-29,109.61647761194475,110.08578890598908,107.23163879704188,108.26602935791016,9234100
2018-10-30,108.60124711791441,110.03789824723563,107.66263913878176,109.91339111328125,7365400
2018-10-31,111.32130640382714,111.59905251522926,109.83676403380143,109.98043060302734,9196700
2018-11-01,110.33480048944328,111.36919102515823,110.04747465653487,111.19679260253906,6779900
2018-11-02,111.89596863309085,112.01089604607124,109.53986167358195,110.3156509399414,6377900
2018-11-05,110.85198740804346,111.3117189361298,110.25817634711349,110.57423400878906,7920800
2018-11-06,110.85200079656016,111.90554351282158,110.57424736375918,111.78103637695312,5036600
2018-11-07,111.64695023716843,112.33654396341866,110.29650194591645,112.10668182373047,8249800
2018-11-08,112.48977292551467,112.85372919702486,110.34437609625708,111.10101318359375,11074800
2018-11-09,113.20809870531636,115.12363341983735,112.23117921607208,113.01654815673828,16878200
2018-11-12,113.01654669928325,113.45711880107929,111.67567095497341,111.77144622802734,9170600
2018-11-13,112.16414456421204,112.80584699003114,111.27342056002074,111.91512298583984,4650600
2018-11-14,112.48021424160082,113.22727170055543,111.52244676967217,112.1737289428711,7109100
2018-11-15,111.57032797497453,112.47063171442194,110.81369081416874,112.16414642333984,7088700
2018-11-16,111.60862688989677,112.384416096503,111.0914316497643,111.28298950195312,7141900
2018-11-19,111.10100850523489,112.85372444486077,109.94211093130968,110.54550170898438,9714600
2018-11-20,108.72574173310146,109.75055246173234,106.81020711456266,107.14543151855469,11194600
2018-11-21,107.748823697603,109.17589496100841,107.55727315612562,108.25643920898438,7242500
2018-11-23,107.4998042212825,108.02657918128237,107.02092055116805,107.34656524658203,3242300
2018-11-26,108.40011323579382,108.40011323579382,107.19332428123964,107.79672241210938,7002400
2018-11-27,108.81194539290583,109.28124933189615,107.66262753618288,109.0896987915039,7357500
2018-11-28,109.49196781618589,111.38835046499663,109.2333738358498,111.19679260253906,9039800
2018-11-29,110.86156883734205,112.19286484614872,110.34437360046115,111.68524932861328,10834700
2018-11-30,111.9055332847769,112.12582298968675,110.20070857674263,110.612548828125,16857800
2018-12-03,111.72356153184573,111.98215549815896,110.05704840835462,110.85198974609375,9273300
2018-12-04,110.7370708328569,111.37877324532786,107.90208016951227,108.10321044921875,10806700
2018-12-06,107.32742015157771,109.51112880999284,106.46543527591923,109.50155639648438,10546200
2018-12-07,109.89728484223154,110.02275774852875,107.72559250454029,108.08271789550781,8305500
2018-12-10,108.09235369202219,108.38191558681514,105.7179711918606,107.96688079833984,7337500
2018-12-11,109.03825563382023,109.76215304766197,107.55185206040136,108.07305908203125,6861800
2018-12-12,109.06720890827178,110.0131047566035,108.24679332288525,108.30470275878906,7723900
2018-12-13,108.94173507731117,109.64632442099786,108.43017473036429,109.44363403320312,6661500
2018-12-14,108.4591405871845,109.95519084361031,108.1502779811466,108.29505157470703,7601900
2018-12-17,108.38192659604012,108.96104308058666,106.20058022825366,106.77005004882812,7731800
2018-12-18,107.01133933558893,107.21402971830707,105.10990103940664,105.64075469970703,6682300
2018-12-19,106.17162197768545,108.22748800680728,105.15816264053412,105.41876983642578,9416900
2018-12-20,104.96513322134999,105.40912278625454,102.43631540677264,103.27603912353516,9387300
2018-12-21,102.76448100021977,104.96512802331775,100.2453173385509,100.59278869628906,15530600
2018-12-24,99.63723829426091,100.28391818426441,96.85746765136719,96.85746765136719,7133000
2018-12-26,96.9925908162444,102.16604446363556,96.88641861586451,102.14674377441406,9422800
2018-12-27,100.77617850120164,102.8416985942915,99.22221141754073,102.81273651123047,8201400
2018-12-28,103.546281850553,104.74312347766852,102.4942211747183,103.56558990478516,7620500
2018-12-31,105.31259425827737,105.85310196008207,103.80689002389852,105.83380126953125,7241700
2019-01-02,104.33775128023613,105.34155663071897,103.98063325010726,105.17747497558594,9723500
2019-01-03,104.70450719887548,104.86858881717671,102.25290749464313,102.62933349609375,10594700
2019-01-04,104.18332003005699,106.89552003292034,103.51733204090931,105.79519653320312,10122800
2019-01-07,106.08475582223161,107.5228966127603,105.49598534052461,106.71212768554688,6714700
2019-01-08,107.90898523962628,108.64252937005345,107.30090665514867,107.54220581054688,8730700
2019-01-09,107.90898664408893,108.87418327824405,107.67733414990823,108.74870300292969,5931900
2019-01-10,108.0923542217695,108.98034060034952,107.61940999756374,108.8741683959961,6160100
2019-01-11,108.27575704548508,108.99000048187051,107.841421512355,108.72940063476562,4819100
2019-01-14,107.7642023673166,108.7776543837421,107.55185793610391,108.50740051269531,6980600
2019-01-15,108.39158364670106,109.24095402346552,106.7603989983232,107.87037658691406,9800900
2019-01-16,107.5711492869753,108.11166434599808,106.9534241028336,107.0499496459961,5899900
2019-01-17,106.86655362870682,107.38776060271798,106.32604596552399,107.1464614868164,6392000
2019-01-18,107.96688352180887,108.03444698378286,106.97273228253505,107.17542266845703,8554700
2019-01-22,106.77004047581924,107.45532911354061,105.93031686200376,106.750732421875,6986700
2019-01-23,107.32021086643864,107.94758275690481,106.17162457145592,107.25264739990234,6845600
2019-01-24,107.13681964332669,107.24299185550588,106.10405960438257,106.70248413085938,6716800
2019-01-25,107.5904579817925,107.61941269936764,106.80865115180343,107.22367858886719,5706900
2019-01-28,106.90517476532506,107.1271658539276,106.12336053173377,106.95343017578125,6178800
2019-01-29,106.7990069375247,107.06926081154414,106.17162766491342,107.0403060913086,5253700
2019-01-30,106.46117762570961,106.73143146934476,105.1678104776293,106.29708862304688,7853800
2019-01-31,106.26814782911872,107.65803333718819,106.18128366679734,107.63872528076172,8351600
2019-02-01,108.07305624818743,108.15027373763346,107.06925097698439,107.42637634277344,6557700
2019-02-04,107.53255524359203,108.08271700337806,106.82795849530049,107.90898132324219,7037000
2019-02-05,108.12131163785479,108.81625431502096,107.57114991240908,108.73904418945312,13619800
2019-02-06,109.88762148024703,109.95518494157044,107.2043763535959,107.53254699707031,14229000
2019-02-07,107.1850875647828,107.24299700552858,105.98823845435409,107.08856201171875,8658100
2019-02-08,106.6155996138513,107.65801355334354,106.22951955879516,107.62905883789062,6395500
2019-02-11,107.8800134749933,107.91862222005646,105.44772144693583,105.63111114501953,11086400
2019-02-12,106.37431041185071,106.97273492114198,105.35120442990409,105.39945983886719,7610200
2019-02-13,105.43806675691991,106.63491575475885,105.42842009361364,106.36465454101562,6919700
2019-02-14,106.02684056470679,107.61941636030045,105.72763198776529,106.80865478515625,6324300
2019-02-15,107.52289181196291,108.71007938583952,107.1657664551771,108.67147064208984,8197300
2019-02-19,108.98034703820689,109.81040930439536,108.90312954614018,109.55946350097656,8169600
2019-02-20,109.64632377043574,110.11926800581736,109.34711520411382,109.72354125976562,7081500
2019-02-21,109.45329253614138,110.55361603708717,108.94173953214128,110.31231689453125,9480100
2019-02-22,110.64048232429775,111.7408058464319,109.98414834935234,111.23890686035156,8734700
2019-02-25,111.59602816281718,111.7697638369958,109.51120007267365,109.63667297363281,9327700
2019-02-26,109.69457799835604,110.04204930941162,108.92241789292932,109.54979705810547,8956000
2019-02-27,109.16372863012026,109.55946275135551,108.5460034255438,108.85486602783203,7249500
2019-02-28,108.97068993167044,109.4822429153937,108.82590897910259,108.91277313232422,6716700
2019-03-01,109.50155336792977,110.45710332174517,109.50155336792977,110.04206848144531,6996900
2019-03-04,110.43778578436746,110.43778578436746,109.15407262529227,110.35092163085938,6015000
2019-03-05,110.25440047577018,110.55360903715759,109.80075693826994,110.03240203857422,5225100
2019-03-06,110.03241333529166,111.04587271945249,110.03241333529166,110.85282897949219,7352800
2019-03-07,110.85283010591992,110.90109288236684,109.52086142405487,110.04206848144531,6324000
2019-03-08,109.51120457678662,109.87797663119754,108.97069684105146,109.8490219116211,6549100
2019-03-11,110.07101322686064,110.99760101251873,110.06135919967296,110.75630187988281,6952700
2019-03-12,110.72734548467733,111.28716123123912,110.07101155929644,110.73699951171875,9920300
2019-03-13,110.84316005417371,110.85281408084066,109.76214471114774,110.1192626953125,17994500
2019-03-14,110.14823330261629,110.77560517110656,109.96484360107065,110.4957046508789,17409600
2019-03-15,110.51500248506159,111.46089832285097,109.72354162644807,110.95899200439453,14932700
2019-03-18,109.09615766183312,110.03239943170725,108.54599595922917,109.18302917480469,21769800
2019-03-19,109.01895018014739,109.7525016388914,105.97858686056306,106.17162322998047,45384400
2019-03-20,106.4708423151496,107.02100412251502,104.28950314285362,106.16197967529297,35588700
2019-03-21,106.26814346802429,106.31640624324393,104.59835748508986,104.87826538085938,27438900
2019-03-22,104.55975213746586,105.2064321087884,103.76829119964245,104.4632339477539,24133800
2019-03-25,104.7141783840907,105.27399418643245,103.58490011526963,104.03854370117188,18187500
2019-03-26,104.6272999924044,106.49977615774469,104.50181973702587,106.3067398071289,16693100
2019-03-27,106.60595328505704,107.22367847220484,105.9110179724146,106.4418716430664,10794800
2019-03-28,106.75073087261428,107.39741075692694,106.40325954531035,106.85690307617188,11748900
2019-03-29,107.67733214211458,107.71594089042478,106.54805386853788,107.16577911376953,16358800
2019-04-01,107.70628235260598,108.94174015520517,107.50359195536362,108.59426879882812,10785100
2019-04-02,109.21198647075015,109.3664140829869,108.02479152452926,108.06340026855469,9231800
2019-04-03,108.77764802673047,109.17338214611192,108.30470378003764,108.60391235351562,10534900
2019-04-04,109.29885305687968,110.86247408735183,109.09616266912933,110.75630187988281,14378400
2019-04-05,110.96865727894777,111.12308490991076,110.33162397107758,110.99761199951172,10907900
2019-04-08,110.99760074918849,111.79871563496678,110.6501294099079,110.95899200439453,11054200
2019-04-09,111.58638142659821,113.08243912777213,111.26786477581422,112.79287719726562,17340300
2019-04-10,113.48782406365312,113.92215961133128,112.23306547101346,113.08244323730469,14091100
2019-04-11,113.63260811107048,113.75808102818554,112.27167726079364,112.54193115234375,12784500
2019-04-12,123.45829580675787,126.34422410201391,121.96223818978838,125.53346252441406,65253500
2019-04-15,126.48901437496222,128.08158283609063,125.27285726206397,127.44454956054688,32773700
2019-04-16,127.16464012455589,127.5314195110335,125.05085741234849,125.37902069091797,14564300
2019-04-17,125.29218878482506,127.75344346298269,124.78063568136385,127.1646728515625,14253700
